id;nom;statut;famille;livraison;tags;cible;comportement;valeurs;visuel;acces;limites
JUT_280;Sceau de lien;CO;SCEAU;CHAINE;"[""E_NEUTRE"", ""MARQUE""]";plus_menacant;Lie la cible la plus menaçante à 2 voisins : 40 % des dégâts qu'elle subit sont copiés sur eux.;"Copie 40 % (SECONDAIRE) ; durée 5 s ; délai 8 s";Chaînes de caractères reliant les cibles.;APT_FUIN;Les dégâts copiés ne se recopient pas.
JUT_281;Rasengan (Orbe tourbillonnant);OA;CLAN;CONTACT;"[""E_NEUTRE"", ""EXPLOSIF""]";plus_menacant;Concentre un orbe (0,3 s), puis une image de frappe le projette dans la cible la plus proche (≤ 3 m) : impact et onde de 1,5 m qui repousse.;"Impact 26 ; onde 10 ; recul 1,5 m ; délai 2,2 s";"Sphère de 12 px à rotation interne (6 frames), anneaux de pression à l'impact ; le personnage reste visible (orbe tenu devant la main).";APT_RASEN;Voir fiche approfondie (8 niveaux).
JUT_282;Kagemane no Jutsu (Imitation d'ombre);OA;CLAN;RAYON;"[""E_NEUTRE"", ""CONTROLE"", ""TERRAIN""]";plus_menacant;"L'ombre du joueur s'étire jusqu'à 7 m et immobilise la première cible touchée ; se ramifie vers 1 cible supplémentaire à 2 m.";"Lié par l'ombre 2 s ; délai 5 s ; crée une surface OMBRE sur le trajet";Ruban noir plat au sol à bord net (surface graphique), jonction en crochet.;CLAN_NARA;Boss : soumis à la résistance de contrôle.
JUT_283;Kage Kubi Shibari (Étranglement de l'ombre);OA;CLAN;ZONE;"[""E_NEUTRE""]";marque;"Des mains d'ombre étranglent toutes les cibles Liées par l'ombre : dégâts continus ; sans cible liée, étreint la plus proche à 50 %.";"12 par tick de 0,5 s ; durée 2 s ; délai 4 s";Mains plates noires qui grimpent sur la silhouette en 3 frames.;CLAN_NARA;—
JUT_284;Kage Nui (Couture de l'ombre);OA;CLAN;CHAINE;"[""E_NEUTRE"", ""PERCANT""]";plus_proche;Aiguilles d'ombre qui piquent puis se prolongent d'ennemi en ennemi via les surfaces OMBRE (portée doublée sur l'ombre).;"16 ; 5 cibles ; portée 3 m (6 m sur OMBRE) ; délai 2 s";Fils d'ombre à pointe, tracés en courbes nettes.;CLAN_NARA;—
JUT_285;Nikudan Sensha (Char d'assaut humain);OA;CLAN;PROJECTILE;"[""E_NEUTRE"", ""PERCANT"", ""REBOND""]";plus_dense;Une boule roulante (image de Chōji agrandi) traverse les groupes et ricoche 2 fois sur le décor.;"30 ; recul 1,5 m ; délai 4,0 s ; vitesse 9 m/s";Boule de 24 px roulante (4 frames), traces au sol.;CLAN_AKIMICHI;Le joueur ne se déplace pas.
JUT_286;Bubun Baika (Expansion partielle);OA;CLAN;CONTACT;"[""E_NEUTRE""]";plus_dense;"Le bras grossit et écrase un cône de 4 m ; très lourd, lent.";"55 ; recul 2 m ; délai 3,5 s";Main géante de 40 px en anticipation 3 frames, impact avec déformation du sol.;CLAN_AKIMICHI;—
JUT_287;Chō Baika (Super expansion);OA;CLAN;ONDE;"[""E_NEUTRE""]";aucune;Le joueur grandit brièvement (sprite ×1,5, hitbox inchangée) et s'écrase : onde de 5 m.;"48 ; délai 10 s";Agrandissement par sprite dédié (pas de mise à l'échelle), anneau de poussière.;CLAN_AKIMICHI;Hitbox du joueur toujours 0,375 m.
JUT_288;Shintenshin no Jutsu (Transfert d'esprit);OA;CLAN;DIFFERE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;Prend le contrôle d'une élite 4 s : elle combat pour le joueur (sans modificateur).;"Contrôle 4 s ; délai 16 s";Rayon de ciblage en losange, élite recolorée en couleur alliée.;CLAN_YAMANAKA;Boss : Étourdi 0,5 s (résistance normale).
JUT_289;Shinranshin no Jutsu (Confusion de l'esprit);OA;CLAN;CONE;"[""E_NEUTRE"", ""CONTROLE""]";plus_dense;Cône de 50° : jusqu'à 4 ennemis deviennent Confus 3 s.;"0 ; délai 6 s";Ondes en losanges, spirale au-dessus des cibles.;CLAN_YAMANAKA;—
JUT_290;Barrière sensorielle;AV;CLAN;ZONE;"[""E_NEUTRE"", ""SENSEUR"", ""MARQUE""]";aucune;Détecte les ennemis à 14 m (y compris hors écran) et Marque les 3 plus menaçants : +10 % de chance critique contre eux.;"Marque 6 s ; délai 6 s";Indicateurs de bord d'écran en losange, marques sur cibles.;CLAN_YAMANAKA;—
JUT_291;Kikaichū (Essaim d'insectes);OA;CLAN;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE""]";plus_dense;Un essaim organisé (1 unité logique, 30 insectes décoratifs) enveloppe un groupe et Parasite.;"3 par tick de 0,5 s + Parasité +1 ; rayon 1,5 m ; permanente";Nuée en formation (boids décoratifs), sons de bourdonnement groupés.;CLAN_ABURAME;Les insectes ne sont pas des objets physiques (§G5).
JUT_292;Mushi Kame (Dôme d'insectes);OA;CLAN;ORBITE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Une coque d'insectes absorbe 3 projectiles puis se disperse en Parasitant à 2 m.;"3 charges ; dispersion Parasité +2 ; délai 9 s";Coque granuleuse sombre à contour clair, dispersion en nuée.;CLAN_ABURAME;—
JUT_293;Mushidama (Balles d'insectes);AV;CLAN;SALVE;"[""E_NEUTRE""]";plus_proche;"3 balles d'insectes compactes ; à l'impact, elles se déploient et Parasitent en zone.";"12 + Parasité +1 (r 1 m) ; délai 1,6 s";Boules noires à scintillement, éclatement en points.;CLAN_ABURAME;—
JUT_294;Gatsūga (Double crocs perforants);OA;CLAN;CONTACT;"[""E_NEUTRE"", ""PERCANT""]";plus_dense;Deux tornades-vrilles (images de Kiba et d'Akamaru) traversent les groupes en X. Si Akamaru est possédé, la seconde vrille part d'Akamaru.;"2 × 26 ; longueur 7 m ; délai 3,0 s";Deux vrilles grises à traînée, croisement lisible.;CLAN_INUZUKA;—
JUT_295;Garōga (Crocs du loup bicéphale);OA;CLAN;CONTACT;"[""E_NEUTRE"", ""PERCANT"", ""EXPLOSIF""]";plus_dense;Une vrille géante à deux têtes de loup fore en ligne sur 9 m puis creuse un cratère.;"60 ; cratère 30 (r 2,5 m) ; délai 9 s";Vrille de 32 px à deux gueules, sol labouré.;CHR_023;—
JUT_296;Jūken (Poing souple);OA;CLAN;CONTACT;"[""E_NEUTRE""]";plus_proche;Frappes de paume qui ferment les points de chakra : −20 % dégâts infligés par la cible 3 s.;"3 × 9 ; délai 1,0 s";Paumes avec onde fine, points bleus sur la cible.;CLAN_HYUGA;Boss : −10 %.
JUT_297;Hakkeshō Kaiten (Rotation céleste);OA;CLAN;ONDE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Dôme de chakra en rotation (2,2 m) qui repousse et détruit les projectiles ordinaires.;"24 ; recul 2,5 m ; délai 6 s";Dôme bleu clair strié en rotation (4 frames), sol creusé en cercle.;CLAN_HYUGA;—
JUT_298;Hakke Rokujūyon Shō (Soixante-quatre paumes);OA;CLAN;CONTACT;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;"64 frappes en 1,6 s dans le champ des trigrammes (2 m) ; la dernière projette ; la cible principale est Étourdie.";"64 × 2 (cible principale), 16 × 2 aux autres ; Étourdi 1 s ; délai 9 s";Octogone de trigrammes au sol, compteur visuel 2-4-8-16-32-64 en chiffres stylisés.;CLAN_HYUGA;—
JUT_299;Hakke Kūshō (Paume du vide);OA;CLAN;PROJECTILE;"[""E_NEUTRE""]";plus_menacant;Paume qui projette une onde d'air compacte à 8 m.;"28 ; recul 2 m ; délai 1,8 s";Onde en demi-lune translucide.;CLAN_HYUGA;—
JUT_300;Jūho Sōshiken (Poings jumeaux du lion);OA;CLAN;CONTACT;"[""E_NEUTRE""]";plus_proche;"Deux têtes de lion de chakra prolongent les poings (allonge 2,5 m) ; chaque coup draine 0,5 chakra.";"2 × 18 ; délai 1,2 s";Têtes de lion bleues au contour net autour des mains.;CHR_018;Plafond de chakra global.
JUT_301;Kongō Fūsa (Chaînes de scellement adamantines);OA;CLAN;CHAINE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;Des chaînes jaillissent du dos, harponnent 3 cibles et les Entravent 2 s.;"22 ; 3 cibles ; délai 6 s";Chaînes dorées à maillons carrés, point d'ancrage sur le dos du personnage.;CLAN_UZUMAKI+APT_FUIN;Boss : Entravé réduit par résistance.
JUT_302;Tsubaki no Mai (Danse du camélia);OA;CLAN;CONTACT;"[""E_NEUTRE""]";plus_proche;Épée d'os : estocades rapides en série (4) avec parade intégrée (annule 1 projectile par série).;"4 × 11 ; délai 1,2 s";Épée blanche ivoire, estocs en traits nets.;CLAN_KAGUYA;—
JUT_303;Sawarabi no Mai (Danse des fougères);OA;CLAN;ZONE;"[""E_NEUTRE"", ""PERSISTANT""]";plus_dense;Une forêt d'os jaillit sur 5 m : dégâts à l'émergence, puis les os restent 3 s comme obstacles tranchants.;"40 ; contact 8 par tick de 0,5 s ; délai 14 s";Pics d'os blancs à ombre grise, émergence en vague.;CLAN_KAGUYA;Jamais sur le joueur (cercle libre de 1,5 m).
JUT_304;Mizu Teppō (Pistolet à eau);OA;CLAN;PROJECTILE;"[""E_SUITON"", ""PERCANT""]";plus_proche;"Tir d'eau très rapide depuis le doigt, perce 3 et Trempe ; le corps liquéfié du joueur réduit de 20 % les dégâts de contact.";"14 ; délai 0,7 s ; vitesse 22 m/s";Goutte allongée, main aqueuse.;CLAN_HOZUKI;—
JUT_305;Sharingan — Œil copieur;OA;OCULAIRE;PROJECTILE;"[""E_NEUTRE""]";plus_menacant;Mémorise le dernier projectile ennemi vu et en tire une copie alliée plus puissante vers son auteur.;"Dégâts de l'original × 1,5 (min 15) ; délai 3 s";Tomoe qui tournent sur l'icône, copie recolorée en couleur alliée.;DOJ_SHARINGAN;Sans projectile vu : tir de chakra 15.
JUT_306;Sharingan — Contre prédictif;CO;OCULAIRE;CONTACT;"[""E_NEUTRE""]";plus_menacant;Quand un ennemi commence un télégraphe vers le joueur, une image de frappe l'interrompt (sauf boss majeur).;"35 ; délai interne 3 s";Éclair rouge dans l'œil du portrait, image rouge qui frappe.;DOJ_SHARINGAN;Boss : dégâts seulement.
JUT_307;Sharingan — Hypnose;OA;OCULAIRE;CONE;"[""E_NEUTRE"", ""CONTROLE""]";direction;Les ennemis qui font face au joueur dans un cône de 60° (6 m) sont Étourdis 1,5 s (5 max).;"6 ; délai 6 s";Motif de tomoe en spirale dans le cône (répétition graphique).;DOJ_SHARINGAN;—
JUT_308;Tsukuyomi;OA;OCULAIRE;DIFFERE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;Une élite plonge dans une illusion : Étourdie 3 s et subit des dégâts continus massifs.;"20 par tick de 0,5 s ; délai 14 s";Cible en négatif (palette inversée localement) avec lune rouge au-dessus.;DOJ_MANGEKYO+CHR_031|DOJ_MANGEKYO+CHR_032;"Boss : 0,5 s d'étourdissement max ; dégâts conservés."
JUT_309;Amaterasu;OA;OCULAIRE;DIFFERE;"[""E_NEUTRE""]";plus_menacant;"Flammes noires sur la cible (Brûlure noire 5 cumuls, ×2) ; à sa mort, elles passent à l'ennemi le plus proche.";"Brûlure noire 5 cumuls ; 2 transmissions max ; délai 8 s";"Flammes noires à contour blanc 1 px et liseré rouge ; restent lisibles sur fond sombre.";DOJ_MANGEKYO+CHR_031|DOJ_MANGEKYO+CHR_032|DOJ_MANGEKYO+CHR_006;Ne compte pas comme Katon (famille OCULAIRE, tag E_NEUTRE).
JUT_310;Kamui (Distorsion à distance);OA;OCULAIRE;DIFFERE;"[""E_NEUTRE""]";plus_dense;Spirale d'espace sur une zone de 1,5 m : élimine les ordinaires sous 40 % de PV, blesse les autres.;"50 ; délai d'impact 0,8 s ; délai 7 s";Spirale qui aspire les pixels vers son centre, silhouette déformée.;DOJ_MANGEKYO+CHR_009|CHR_061|CHR_062;Élites et boss : dégâts uniquement.
JUT_311;Kamui (Intangibilité);OA;OCULAIRE;CONTACT;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;"Toutes les 6 s, le premier coup qui toucherait le joueur le traverse ; l'agresseur au contact subit une distorsion.";"Distorsion 20 ; délai 6 s";Joueur qui se tord en spirale 0,3 s (reste visible, contour conservé).;CHR_061|CHR_062;Compte comme invulnérabilité de 0,3 s.
JUT_312;Byakugan — Points vitaux;OA;OCULAIRE;ZONE;"[""E_NEUTRE"", ""SENSEUR"", ""MARQUE""]";aucune;"Vision à 360° (12 m) : Marque 3 ennemis ; les 3 prochains coups sur chacun font +40 %.";"Bonus +40 % additif ; délai 5 s";Veines autour des yeux du portrait, marques en réseau de points.;DOJ_BYAKUGAN;—
JUT_313;Rinnegan — Shinra Tensei (Répulsion divine);OA;OCULAIRE;ONDE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Onde de répulsion de 6 m qui repousse fortement, détruit tous les projectiles ordinaires et blesse.;"30 ; recul 4 m ; délai 10 s";Anneau blanc qui plie le décor (distorsion), débris projetés.;DOJ_RINNEGAN;Recul réduit dans les zones alliées.
JUT_314;Rinnegan — Bansho Ten'in (Attraction universelle);OA;OCULAIRE;RAYON;"[""E_NEUTRE"", ""ATTRACTION""]";plus_dense;"Attire violemment un groupe vers un point à 2 m devant le joueur ; ceux qui s'entrechoquent subissent des dégâts.";"Collision 20 ; délai 7 s";Lignes de force convergentes, impact au point focal.;DOJ_RINNEGAN;"Ordinaires uniquement ; point focal jamais sur le joueur."
JUT_315;Rinnegan — Gakidō (Absorption);OA;OCULAIRE;ORBITE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Absorbe les projectiles ennemis de nature ninjutsu à 1,5 m et les convertit en bouclier.;"Bouclier +3 par projectile (max 30) ; permanente";Cercle de symboles tournant, projectiles aspirés dans la paume.;DOJ_RINNEGAN;Plafond de bouclier §B4.5.
JUT_316;Rinnegan — Ningendō (Extraction d'âme);OA;OCULAIRE;CONTACT;"[""E_NEUTRE""]";plus_proche;Arrache l'âme d'un ennemi ordinaire sous 50 % de PV (élimination), blesse les autres.;"30 ; délai 2,5 s";Silhouette lumineuse tirée hors du corps en 4 frames.;DOJ_RINNEGAN;—
JUT_317;Rinnegan — Shuradō (Missiles);OA;OCULAIRE;SALVE;"[""E_NEUTRE"", ""EXPLOSIF""]";plus_dense;4 missiles à tête chercheuse depuis le bras mécanique, explosion en zone.;"22 (r 1,6 m) ; délai 3,5 s";Missiles gris à fumée courte, bras qui s'ouvre en 3 frames.;DOJ_RINNEGAN;—
JUT_318;Bras de Susanoo;OA;OCULAIRE;CONTACT;"[""E_NEUTRE""]";plus_dense;Un bras spectral géant balaie un arc de 120° à 5 m.;"42 ; délai 3,0 s";Bras de chakra translucide (couleur du porteur) à contour épais, dessiné au-dessus du sol mais sous les télégraphes.;DOJ_MANGEKYO;—
JUT_319;Kotoamatsukami;OA;OCULAIRE;DIFFERE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;Convertit une élite en alliée jusqu'à sa mort (1 à la fois).;"Élite alliée, dégâts × 0,8 ; délai 45 s";Corbeau lumineux, élite recolorée en couleur alliée.;CHR_078;Boss : Étourdi 1 s (résistance normale).
JUT_320;Tengai Shinsei (Chute de météore);OA;OCULAIRE;DIFFERE;"[""E_NEUTRE"", ""EXPLOSIF""]";plus_dense;Ombre croissante pendant 2,5 s, puis un météore s'écrase sur 5 m.;"140 ; délai 24 s";"Ombre au sol qui grandit par paliers, rocher de 64 px ; onde sans flash plein écran.";CHR_044;Micro-pause locale uniquement.
